data_len,Func_LP,Func_MVC,EWMA,Speed(G),Speed+Acc(G),Median,IMR,Speed(L),Speed+Acc(L)
0.05,44.39038919987797,37.92961010005092,0.053426599988597445,25.091672802038374,29.081870700596482,2.473794399993494,73.06648169999244,3.378212699914002,6.828302200054168
0.1,44.67630940025265,39.35515570026473,0.054230700043262914,25.308852298476268,29.53354069989291,2.4841400000004796,76.8885812000226,3.4939809000643436,6.844099800000549
0.15000000000000002,45.54447410001012,40.000926900072955,0.05364959996950347,24.894410997454543,29.36886800013599,2.412405699971714,79.95436820002215,3.3924880999547895,6.8942010999744525
0.2,45.28250340005616,40.16274819993123,0.0532530999626033,25.46162759899744,30.04141219976009,2.507849100031308,88.96821430003911,3.570795299994643,7.21002910003881
0.25,45.820566099951975,40.642317200035905,0.05364339996594936,25.643600099763717,30.47989519900875,2.619514599980903,91.94631090003531,3.706334299975424,7.3093092999915825
0.3,45.91216200016788,40.71779390001029,0.05455680000886787,25.86425129721465,31.056926300458144,2.513672300003236,94.6425488999812,3.6837157999980263,7.257991199934622
0.35000000000000003,46.553885799934505,41.19391509985144,0.052862300028209575,25.254840802270337,30.275991400907515,2.422140699971351,90.94587679996039,3.6462683999561705,7.222259100002702
