data_len,fd,domino,cords,is_cover
100.0,0.32674133650585147,0.10953127474267617,0.41203115881989055,0.5249853482125391
200.0,0.316322616924976,0.09678081091930951,0.495244784202246,0.17868903850199874
300.0,0.18354761942960432,0.07934426229508197,0.467245426565688,0.1551183887716095
400.0,0.21279304516654018,0.07464450628736342,0.40231402259304505,0.23858840657056038
500.0,0.18428304874437146,0.03265347650061608,0.4899025383668701,0.1165887517355272
