data_len,fd,domino,cords,is_cover
100.0,2.904291199999534,20.0204861000002,1.5887032000000545,3.131507600000077
200.0,11.305796499999815,80.2376475000001,6.495834999999715,13.283756000000722
300.0,26.220298100000946,182.42872480000005,14.343443800000387,29.144146799999362
400.0,45.795086599999195,322.30003039999974,27.90343700000085,52.78432860000066
500.0,71.7281794999999,507.2284552000001,42.24880789999952,85.31825049999861
