error_ratio,Func_MVC,Func_LP,EWMA,Speed(G),Speed+Acc(G),Median,IMR,Speed(L),Speed+Acc(L)
0.05,0.06102911846828878,0.06324582338902147,0.1351118265969068,0.054938142168169425,0.058626465661641536,0.12776496711930993,0.34235229155162894,0.1411451398135819,0.21303035682584767
0.1,0.0354409143336479,0.044439808053411224,0.17841597487098942,0.02969657843770174,0.031616302828261104,0.14033803160656536,0.282346230630288,0.11905952976488243,0.18299287410926365
0.15000000000000002,0.06139655545146647,0.06757242469987779,0.23493148141270845,0.0396039603960396,0.040927895981087474,0.17307784661191952,0.3096923671000129,0.13872991794801073,0.20218507305515335
0.2,0.05713661440978861,0.06105125693764284,0.25468873128447594,0.03787034974381821,0.0384165692333389,0.17104951433309645,0.2956682746187205,0.14200937011972933,0.2102959462820194
0.25,0.05836575875486382,0.06291639091109641,0.2981071684785608,0.045423881268270745,0.04560377782774905,0.20730563002680966,0.3206741223982603,0.1500590119709998,0.21845149328926686
0.3,0.06285735640345304,0.06943514177271713,0.3038774111426613,0.0449728415694914,0.04652751423149905,0.19919499368334456,0.3128292939936775,0.14954736617007627,0.21961613200150004
0.35000000000000003,0.058254293770828,0.06671131094741542,0.3023607549154994,0.04058800572394952,0.04293880732753021,0.1985389358064349,0.29552484463236756,0.15043788715632722,0.22030035645415763
