error_ratio,Func_MVC,Func_LP,EWMA,Speed(G),Speed+Acc(G),Median,IMR,Speed(L),Speed+Acc(L)
0.05,0.03397734843437708,0.03530979347101932,0.260937153009105,0.02909171663335554,0.031090384188318897,0.1661114812347324,0.20652898067954698,0.08238951809904509,0.13324450366422386
0.1,0.018707106486606156,0.023577595749391188,0.22005756032765109,0.015275625415098517,0.016271861855213638,0.1272968784591543,0.1643790126189949,0.06586229798538853,0.10659729909231791
0.15000000000000002,0.03243984160828511,0.03579043557721596,0.24086201644837038,0.02040816326530612,0.021093512031678342,0.1372220530003046,0.18321657021017362,0.0766067621078282,0.11696618946085897
0.2,0.029904511407170223,0.03207730573503345,0.23100234433072217,0.019440791354565726,0.019726685345074046,0.12384927668820402,0.17348047344044829,0.07799188061066957,0.12087597918691749
0.25,0.0305230541552976,0.0329741478980715,0.24982657355593582,0.02335476113397771,0.02344725523747861,0.14304213106414465,0.1909540766776118,0.08231975211580261,0.12532951024372196
0.3,0.03282847997501757,0.03641970489499571,0.24229057693809042,0.023108751658989773,0.02392848778202826,0.13232883129049886,0.1854165040206105,0.08189554219689281,0.12573190725271294
0.35000000000000003,0.03026771443793287,0.03482951518380394,0.22965503462972828,0.02077783697389451,0.022009856153436334,0.1275972296217368,0.173381726158764,0.08207911561001598,0.12553276505061267
