data_len,Func_MVC,Func_LP,EWMA,Speed(G),Speed+Acc(G),Median,IMR,Speed(L),Speed+Acc(L)
2000.0,0.4826460668044827,0.4689001929486055,0.3203155103243501,0.5710194730813287,0.5750674086397798,0.43137923974612713,0.5825639827042187,0.6542204357943727,0.6663969249443656
4000.0,0.4918844022169438,0.4854528435249394,0.3360004861645667,0.5769434014740648,0.5836630077450271,0.45379911073341733,0.653881739422996,0.6668030167454941,0.6830131936360108
6000.0,0.49862613658989846,0.48537523404686,0.32721622589390764,0.5933737716403326,0.600346594889569,0.4468029426303393,0.6849061150345697,0.6789585276906115,0.6987354723194731
8000.0,0.5056058008709188,0.4895255246425815,0.3380328502068297,0.6045706182333851,0.6145426327039059,0.4625159699116616,0.6886676176099932,0.6916004909942634,0.7163915718638605
10000.0,0.5183374477628798,0.49666776246974104,0.32749505878169044,0.6121424107191806,0.6211065843080562,0.463552187191959,0.7064859568190075,0.6976491206865293,0.7217576589800653
12000.0,0.5183194171850571,0.4928445833740354,0.3192454527502907,0.6099253704438116,0.6192949238120999,0.4564857141614437,0.7010063607867577,0.6965178253193306,0.7235073120750147
14000.0,0.5168126556993123,0.49102253649301003,0.31513479995187366,0.6103816628322217,0.6199852878547369,0.45173201328385604,0.6969425813450741,0.6954171361736724,0.7209387899832072
16000.0,0.5327278390081682,0.5052305736356979,0.3157411729968918,0.6251670319097761,0.634270177102888,0.45314937012597484,0.7242453801549884,0.7110346733822671,0.7359003606281612
18000.0,0.5394890982383465,0.5168717647203936,0.31962251594678975,0.6281324157570005,0.6360165541483341,0.4596368373004387,0.73955784246268,0.7089430894308942,0.7324520649914013
20000.0,0.5317116236540493,0.5102005129400793,0.3260545905707196,0.6255035132554033,0.6350100260250011,0.4662929843839787,0.7569850586697294,0.705474623480983,0.7315198080339632
