error_ratio,Func_MVC,Func_LP,EWMA,Speed(G),Speed+Acc(G),Median,IMR,Speed(L),Speed+Acc(L)
0.1,0.5237379162191192,0.43922709328900894,0.213986912676869,0.8394914580850219,0.8300690833986183,0.34847731951444594,0.9614821197759587,0.83939185384471,0.7773391022174149
0.2,0.6896379891543309,0.6129498872217319,0.35320932202445304,0.9011925042589438,0.8898069404699528,0.5228126775796015,0.9839742134652926,0.8965346183828219,0.8416227155648227
0.30000000000000004,0.7662727073757933,0.7061409376732096,0.45335244496527943,0.927871277972998,0.9145666020492939,0.626552507011322,0.9920417039390481,0.9225201072386059,0.873386890009401
