error_ratio,Func_MVC,Func_LP,EWMA,Speed(G),Speed+Acc(G),Median,IMR,Speed(L),Speed+Acc(L)
0.1,0.8531468531468531,0.8656742763003059,0.15980797070595248,0.9144662921348314,0.8650328330206379,0.40935352263081515,0.9225140937987285,0.7903107285324376,0.6804248998514651
0.2,0.8721517465279865,0.8882710739739493,0.2774819358723468,0.9316666059258719,0.8857989793111879,0.5649132300081166,0.9637626864654997,0.8639235898779885,0.7517223974763407
0.30000000000000004,0.8817072154640894,0.894901610017889,0.37126681064523626,0.9426413760008082,0.896677161334241,0.656863647520864,0.9827434062162957,0.8979942812150346,0.794007080550385
