error_ratio,Func_MVC,Func_LP,EWMA,Speed(G),Speed+Acc(G),Median,IMR,Speed(L),Speed+Acc(L)
0.1,0.9093261057040778,0.9149591119679114,0.27519269721104583,0.8856997109335147,0.9158002544924119,0.578493208992764,0.6544974895753553,0.8800888447263057,0.8087849767267669
0.2,0.9187143761874604,0.9260801332351151,0.43314094373705775,0.8917726265850383,0.9258188670808246,0.7161195492405683,0.6348401570386989,0.9237331672764069,0.8569455832218531
0.30000000000000004,0.9234880879657912,0.9274111675126903,0.5397504456327986,0.8965492391030183,0.9297467796011999,0.7867301190651185,0.6258312259998127,0.9429106020059612,0.8837927322215677
