error_ratio,Func_MVC,Func_LP,EWMA,Speed(G),Speed+Acc(G),Median,IMR,Speed(L),Speed+Acc(L)
0.1,0.6736401673640168,0.6570816763536249,0.179952825665906,0.8354333296811658,0.8104513953923956,0.27514739501865,0.9547325102880658,0.752755638460234,0.6790141251081003
0.2,0.7936770517415679,0.7808070777286269,0.30852388780949536,0.9033509700176366,0.8740755647230467,0.4467772720599031,0.9815565855542681,0.8522825150732127,0.7678322252318804
0.30000000000000004,0.8297965067551711,0.8336635658394063,0.40426371292011226,0.920850635459922,0.8939459149271932,0.5473483259209533,0.9881976395279056,0.8888503554707821,0.8016987036209209
