data_len,Func_MVC,Func_LP,EWMA,Speed(G),Speed+Acc(G),Median,IMR,Speed(L),Speed+Acc(L)
2000.0,0.94356553132379,0.9402536560203932,0.6432048770290728,0.9638962450144396,0.9643993980202024,0.7965711858308868,0.9421706515705031,0.9640539247321733,0.9607078022028186
4000.0,0.9469509782469392,0.946433494283817,0.6472122019424464,0.9651567859702825,0.9659669610801283,0.8027890696925637,0.944256094121545,0.9660664630071245,0.9634171494164757
6000.0,0.9451934189045947,0.9430996717506566,0.6546831042547631,0.9634471061610114,0.9645859845328261,0.8029290836353937,0.947307708536429,0.9648335417577535,0.9635991817187931
8000.0,0.9480877546447011,0.9475534073655144,0.6541867718411293,0.9641661492751945,0.9650653163635374,0.8024282550226755,0.9442057654732076,0.9656529134529557,0.9638653345280547
10000.0,0.9483342736085483,0.9465881475811904,0.6548085868351949,0.9643961436367179,0.965525645471275,0.8022845136507386,0.9399452786523842,0.965353062242246,0.9640335982003465
12000.0,0.9489926433634399,0.9478683007306058,0.6554226331500224,0.9654431481344394,0.9662494626054455,0.8041486464993182,0.9435470545136071,0.9659248495568896,0.9642753029972053
14000.0,0.9503142114238127,0.9490770861542985,0.6572828202177006,0.9657131743229987,0.9666385791827636,0.8051770093325151,0.9408715947084989,0.9665355081443602,0.9644560595831516
16000.0,0.9494571660362068,0.9482985917495184,0.6575193342182899,0.9658693738712928,0.9665888250851914,0.8064703276225701,0.943650954231149,0.9670212719792337,0.9646713075934534
18000.0,0.9501892842530038,0.949217483630579,0.6584098643695939,0.9653052854905347,0.9658605172109381,0.8057053437386958,0.9490489004450878,0.9663829354224642,0.9643475622920142
20000.0,0.9484564454532215,0.9481333313539636,0.6562279959036581,0.9640883114566599,0.9652406367186431,0.8046164148414161,0.9495628213411897,0.9652161861195606,0.9636660874232038
